Unnamed: 0,id,isResult,datetime,h_id,h_title,h_short_title,a_id,a_title,a_short_title,goals_h,goals_a,xG_h,xG_a,forecast_w,forecast_d,forecast_l
227,16363,True,2022-05-14 13:30:00,192,Lokomotiv Moscow,LOK,190,Dinamo Moscow,DIN,3,3,1.59417,1.70966,0.3285,0.3046,0.3669
228,16364,True,2022-05-14 16:00:00,188,FK Akhmat,AKH,194,Krylya Sovetov Samara,KSS,1,0,0.782153,1.17296,0.203,0.3237,0.4733
229,16367,True,2022-05-15 11:00:00,198,Ural,URA,186,Rubin Kazan,RUB,3,0,1.7344700000000002,0.747266,0.6513,0.2296,0.1191
230,16360,True,2022-05-15 13:30:00,183,Spartak Moscow,SPA,189,Zenit St. Petersburg,ZEN,1,1,0.635077,1.2909,0.1397,0.287,0.5733
231,16362,True,2022-05-15 16:00:00,196,FC Krasnodar,KRA,185,CSKA Moscow,CSK,1,0,0.703908,1.3234700000000001,0.1749,0.2856,0.5395
232,16368,True,2022-05-21 14:00:00,196,FC Krasnodar,KRA,188,FK Akhmat,AKH,1,1,0.664296,1.7016799999999999,0.0904,0.2189,0.6907
233,16369,True,2022-05-21 14:00:00,194,Krylya Sovetov Samara,KSS,192,Lokomotiv Moscow,LOK,0,1,1.13368,0.7856069999999999,0.4522,0.3172,0.2306
234,16370,True,2022-05-21 14:00:00,185,CSKA Moscow,CSK,187,FC Rostov,ROS,4,0,2.85697,0.141271,0.9823,0.0169,0.0008
235,16371,True,2022-05-21 14:00:00,190,Dinamo Moscow,DIN,236,PFC Sochi,SOC,1,5,0.731755,2.78554,0.0309,0.0813,0.8878
236,16372,True,2022-05-21 14:00:00,186,Rubin Kazan,RUB,184,FC Ufa,UFA,1,2,1.79302,1.6698400000000002,0.4074,0.2841,0.3085
237,16373,True,2022-05-21 14:00:00,200,Arsenal Tula,ARS,198,Ural,URA,1,2,1.19351,1.72555,0.2056,0.284,0.5104
238,16374,True,2022-05-21 14:00:00,263,Nizhny Novgorod,NIN,189,Zenit St. Petersburg,ZEN,1,0,1.08683,1.18811,0.3003,0.3576,0.3421
239,16375,True,2022-05-21 14:00:00,257,Khimki,KHI,183,Spartak Moscow,SPA,2,1,0.8787790000000001,0.758323,0.3996,0.3654,0.235
0,21685,True,2023-07-21 16:00:00,190,Dinamo Moscow,DIN,196,FC Krasnodar,KRA,1,3,1.47747,1.7122,0.2936,0.28300000000000003,0.4234
1,21686,True,2023-07-22 10:00:00,198,Ural,URA,185,CSKA Moscow,CSK,2,1,2.36974,1.15121,0.7111,0.1899,0.099
2,21687,True,2023-07-22 12:15:00,263,Nizhny Novgorod,NIN,189,Zenit St. Petersburg,ZEN,0,2,0.289985,0.814117,0.1215,0.408,0.4705
3,21688,True,2023-07-22 14:30:00,192,Lokomotiv Moscow,LOK,186,Rubin Kazan,RUB,2,2,0.8536799999999999,1.99195,0.109,0.2092,0.6818
4,21689,True,2023-07-22 17:00:00,188,FK Akhmat,AKH,194,Krylya Sovetov Samara,KSS,1,2,1.64952,0.9041520000000001,0.573,0.2603,0.1667
5,21690,True,2023-07-23 14:30:00,183,Spartak Moscow,SPA,199,FC Orenburg,ORE,3,2,2.27733,1.42041,0.5765,0.2229,0.2006
6,21691,True,2023-07-23 17:00:00,236,PFC Sochi,SOC,278,Baltika,BAL,2,0,1.21948,0.702828,0.49700000000000005,0.3089,0.1941
7,21692,True,2023-07-23 17:00:00,187,FC Rostov,ROS,277,Fakel,FAK,2,1,1.39765,0.924069,0.4906,0.2747,0.2347
8,21693,True,2023-07-29 12:00:00,194,Krylya Sovetov Samara,KSS,190,Dinamo Moscow,DIN,3,3,2.1532400000000003,0.990775,0.6946,0.2036,0.1018
9,21694,True,2023-07-29 14:30:00,198,Ural,URA,263,Nizhny Novgorod,NIN,0,0,0.380888,0.664242,0.1798,0.4386,0.3816
10,21695,True,2023-07-29 17:00:00,187,FC Rostov,ROS,189,Zenit St. Petersburg,ZEN,1,1,1.30393,0.822326,0.4969,0.3185,0.1846
11,21696,True,2023-07-30 12:00:00,186,Rubin Kazan,RUB,199,FC Orenburg,ORE,1,1,1.1816799999999998,1.4868,0.2288,0.3415,0.4297
12,21697,True,2023-07-30 14:30:00,277,Fakel,FAK,192,Lokomotiv Moscow,LOK,1,4,1.30051,1.8903299999999998,0.2175,0.2562,0.5263
13,21698,True,2023-07-30 17:00:00,196,FC Krasnodar,KRA,236,PFC Sochi,SOC,2,0,1.61459,0.560292,0.675,0.2235,0.1015
14,21699,True,2023-07-30 17:00:00,188,FK Akhmat,AKH,185,CSKA Moscow,CSK,2,3,2.3172599999999997,3.84095,0.10800000000000001,0.1565,0.7355
15,21700,True,2023-07-31 16:30:00,183,Spartak Moscow,SPA,278,Baltika,BAL,2,1,2.26763,1.32253,0.6146,0.2202,0.1652
16,21701,True,2023-08-04 17:00:00,196,FC Krasnodar,KRA,263,Nizhny Novgorod,NIN,1,0,1.06779,0.925516,0.3792,0.3644,0.2564
17,21702,True,2023-08-05 12:00:00,194,Krylya Sovetov Samara,KSS,187,FC Rostov,ROS,5,1,3.4262099999999998,1.82454,0.7526,0.1415,0.1059
18,21703,True,2023-08-05 14:30:00,186,Rubin Kazan,RUB,183,Spartak Moscow,SPA,1,4,0.558062,1.72282,0.0911,0.2139,0.695
19,21704,True,2023-08-05 14:30:00,199,FC Orenburg,ORE,198,Ural,URA,0,2,0.479396,1.44884,0.0838,0.2315,0.6847
20,21705,True,2023-08-05 17:00:00,185,CSKA Moscow,CSK,192,Lokomotiv Moscow,LOK,4,1,2.80372,1.01949,0.8148,0.1238,0.0614
21,21707,True,2023-08-06 14:30:00,278,Baltika,BAL,277,Fakel,FAK,2,1,0.617613,0.8159770000000001,0.2462,0.3873,0.3665
22,21706,True,2023-08-06 16:00:00,189,Zenit St. Petersburg,ZEN,190,Dinamo Moscow,DIN,2,3,1.44187,1.93127,0.1849,0.3027,0.5124
23,21708,True,2023-08-06 17:00:00,236,PFC Sochi,SOC,188,FK Akhmat,AKH,1,2,1.75987,0.49181899999999995,0.7427,0.1934,0.0639
24,21709,True,2023-08-11 15:00:00,198,Ural,URA,183,Spartak Moscow,SPA,3,2,2.63275,1.09612,0.7479,0.1583,0.0938
25,21710,True,2023-08-12 12:00:00,192,Lokomotiv Moscow,LOK,194,Krylya Sovetov Samara,KSS,1,1,0.46958199999999994,3.16197,0.0017,0.0314,0.9669
26,21711,True,2023-08-12 14:30:00,199,FC Orenburg,ORE,196,FC Krasnodar,KRA,0,2,2.4971099999999997,2.6006099999999996,0.35,0.2456,0.4044
27,21712,True,2023-08-12 17:00:00,187,FC Rostov,ROS,186,Rubin Kazan,RUB,3,0,1.63421,0.390255,0.73,0.2062,0.0638
28,21713,True,2023-08-13 12:00:00,190,Dinamo Moscow,DIN,278,Baltika,BAL,2,0,1.14137,0.789665,0.4457,0.3114,0.2429
29,21714,True,2023-08-13 14:30:00,189,Zenit St. Petersburg,ZEN,277,Fakel,FAK,2,0,1.7418099999999999,0.130055,0.8675,0.121,0.0115
30,21715,True,2023-08-13 17:00:00,185,CSKA Moscow,CSK,236,PFC Sochi,SOC,3,1,1.08374,0.8693629999999999,0.3869,0.3249,0.2882
31,21716,True,2023-08-14 16:30:00,263,Nizhny Novgorod,NIN,188,FK Akhmat,AKH,2,0,1.526,0.977118,0.5141,0.2796,0.2063
32,21717,True,2023-08-18 16:30:00,186,Rubin Kazan,RUB,194,Krylya Sovetov Samara,KSS,2,1,1.08746,0.45665900000000004,0.5889,0.3086,0.1025
33,21718,True,2023-08-19 12:00:00,190,Dinamo Moscow,DIN,185,CSKA Moscow,CSK,2,1,2.47507,1.62727,0.5939,0.2164,0.1897
34,21719,True,2023-08-19 14:30:00,278,Baltika,BAL,198,Ural,URA,0,1,1.38957,1.4149,0.3372,0.3102,0.3526
35,21720,True,2023-08-19 16:30:00,196,FC Krasnodar,KRA,192,Lokomotiv Moscow,LOK,1,1,1.73754,0.573807,0.7294,0.1988,0.0718
36,21721,True,2023-08-19 17:00:00,236,PFC Sochi,SOC,187,FC Rostov,ROS,4,0,1.5725200000000001,0.312337,0.7652,0.1878,0.047
37,21722,True,2023-08-20 14:30:00,277,Fakel,FAK,263,Nizhny Novgorod,NIN,2,0,1.61744,0.673532,0.6532,0.2376,0.1092
38,21723,True,2023-08-20 16:30:00,183,Spartak Moscow,SPA,189,Zenit St. Petersburg,ZEN,1,3,1.23419,1.03972,0.4151,0.3135,0.2714
39,21724,True,2023-08-20 17:00:00,188,FK Akhmat,AKH,199,FC Orenburg,ORE,4,0,3.7883199999999997,0.9273450000000001,0.9308,0.0511,0.0181
40,21725,True,2023-08-25 14:30:00,199,FC Orenburg,ORE,185,CSKA Moscow,CSK,1,1,1.39838,0.223588,0.7497,0.2089,0.0414
41,21726,True,2023-08-25 17:00:00,277,Fakel,FAK,196,FC Krasnodar,KRA,0,0,0.690914,1.58644,0.1074,0.2581,0.6345
42,21727,True,2023-08-26 12:00:00,189,Zenit St. Petersburg,ZEN,198,Ural,URA,4,0,2.93382,0.109253,0.9867,0.0127,0.0006
43,21728,True,2023-08-26 14:30:00,186,Rubin Kazan,RUB,190,Dinamo Moscow,DIN,2,2,1.54726,0.618333,0.653,0.2456,0.1014
44,21729,True,2023-08-26 16:30:00,183,Spartak Moscow,SPA,188,FK Akhmat,AKH,0,0,0.770893,0.8357629999999999,0.3011,0.3537,0.3452
45,21730,True,2023-08-26 17:00:00,263,Nizhny Novgorod,NIN,187,FC Rostov,ROS,1,0,1.8578400000000002,0.8758950000000001,0.6645,0.2492,0.0863
46,21731,True,2023-08-27 14:30:00,194,Krylya Sovetov Samara,KSS,278,Baltika,BAL,2,1,1.26138,0.524464,0.5843,0.2854,0.1303
47,21732,True,2023-08-27 17:00:00,236,PFC Sochi,SOC,192,Lokomotiv Moscow,LOK,0,1,0.367279,0.843648,0.1547,0.3838,0.4615
48,21733,True,2023-09-02 10:00:00,198,Ural,URA,188,FK Akhmat,AKH,0,1,1.538,1.02319,0.4814,0.2973,0.2213
49,21734,True,2023-09-02 12:15:00,263,Nizhny Novgorod,NIN,186,Rubin Kazan,RUB,2,1,0.887069,2.04865,0.0888,0.2344,0.6768
50,21735,True,2023-09-02 14:30:00,194,Krylya Sovetov Samara,KSS,277,Fakel,FAK,3,0,1.56197,0.991017,0.5157,0.3097,0.1746
51,21736,True,2023-09-02 17:00:00,196,FC Krasnodar,KRA,183,Spartak Moscow,SPA,2,0,1.91265,0.561339,0.7658,0.1727,0.0615
52,21737,True,2023-09-03 10:00:00,199,FC Orenburg,ORE,236,PFC Sochi,SOC,3,0,2.5185299999999997,0.26148899999999997,0.9334,0.055999999999999994,0.0106
53,21738,True,2023-09-03 12:15:00,192,Lokomotiv Moscow,LOK,278,Baltika,BAL,3,2,1.7400099999999998,0.64425,0.7067,0.2139,0.0794
54,21739,True,2023-09-03 14:30:00,185,CSKA Moscow,CSK,189,Zenit St. Petersburg,ZEN,1,1,0.949641,0.8933190000000001,0.358,0.3774,0.2646
55,21740,True,2023-09-03 17:00:00,187,FC Rostov,ROS,190,Dinamo Moscow,DIN,1,2,0.7952670000000001,1.2042700000000002,0.2355,0.3164,0.4481
56,21743,True,2023-09-15 16:00:00,190,Dinamo Moscow,DIN,263,Nizhny Novgorod,NIN,1,1,1.7602799999999998,1.14042,0.5449,0.2637,0.1914
57,21748,True,2023-09-16 11:00:00,185,CSKA Moscow,CSK,194,Krylya Sovetov Samara,KSS,2,2,1.85496,2.10847,0.2908,0.2817,0.4275
58,21747,True,2023-09-16 13:30:00,188,FK Akhmat,AKH,196,FC Krasnodar,KRA,1,1,1.1735799999999998,0.860924,0.4297,0.3129,0.2574
59,21869,True,2023-09-16 16:00:00,183,Spartak Moscow,SPA,236,PFC Sochi,SOC,1,0,1.82906,0.8698870000000001,0.6069,0.2539,0.1392
60,21741,True,2023-09-16 18:15:00,278,Baltika,BAL,187,FC Rostov,ROS,2,2,0.560591,1.0742200000000002,0.1638,0.3124,0.5238
61,21742,True,2023-09-17 11:00:00,198,Ural,URA,277,Fakel,FAK,0,0,1.01715,0.352835,0.5268,0.3447,0.1285
62,21745,True,2023-09-17 13:30:00,186,Rubin Kazan,RUB,189,Zenit St. Petersburg,ZEN,0,3,0.75815,1.47933,0.1459,0.2618,0.5923
63,21744,True,2023-09-17 16:00:00,192,Lokomotiv Moscow,LOK,199,FC Orenburg,ORE,0,2,0.5541119999999999,0.40112800000000004,0.3218,0.4722,0.20600000000000002
64,21754,True,2023-09-23 11:00:00,194,Krylya Sovetov Samara,KSS,236,PFC Sochi,SOC,2,1,0.477627,1.9584,0.0473,0.1474,0.8053
65,21751,True,2023-09-23 13:30:00,278,Baltika,BAL,188,FK Akhmat,AKH,1,0,0.395964,1.32285,0.0967,0.2714,0.6319
66,21750,True,2023-09-23 16:00:00,183,Spartak Moscow,SPA,190,Dinamo Moscow,DIN,1,0,1.38634,0.6841020000000001,0.5481,0.2793,0.1726
67,21749,True,2023-09-24 11:00:00,263,Nizhny Novgorod,NIN,199,FC Orenburg,ORE,3,1,1.9740900000000001,1.13211,0.5853,0.244,0.1707
68,21753,True,2023-09-24 13:30:00,189,Zenit St. Petersburg,ZEN,192,Lokomotiv Moscow,LOK,1,2,0.9825649999999999,0.9303309999999999,0.34600000000000003,0.3285,0.3255
69,21755,True,2023-09-24 16:00:00,196,FC Krasnodar,KRA,198,Ural,URA,2,0,0.566704,1.25681,0.1455,0.2877,0.5668
70,21756,True,2023-09-24 16:00:00,187,FC Rostov,ROS,185,CSKA Moscow,CSK,3,3,1.26765,0.8226100000000001,0.4647,0.2963,0.239
71,21752,True,2023-09-25 16:00:00,277,Fakel,FAK,186,Rubin Kazan,RUB,0,1,0.453426,2.59023,0.0143,0.0643,0.9214
72,21764,True,2023-09-29 16:00:00,187,FC Rostov,ROS,198,Ural,URA,2,2,2.35328,1.40455,0.619,0.2099,0.1711
73,21757,True,2023-09-30 09:00:00,199,FC Orenburg,ORE,189,Zenit St. Petersburg,ZEN,3,1,1.21107,2.3045,0.1596,0.2104,0.63
74,21761,True,2023-09-30 11:15:00,192,Lokomotiv Moscow,LOK,263,Nizhny Novgorod,NIN,1,0,1.28922,0.9144979999999999,0.4562,0.2994,0.2444
75,21759,True,2023-09-30 13:30:00,186,Rubin Kazan,RUB,196,FC Krasnodar,KRA,0,2,0.574793,1.42059,0.1125,0.2629,0.6246
76,21762,True,2023-09-30 16:00:00,185,CSKA Moscow,CSK,278,Baltika,BAL,1,0,0.74734,0.610262,0.3464,0.3874,0.2662
77,21758,True,2023-10-01 11:00:00,277,Fakel,FAK,236,PFC Sochi,SOC,2,0,1.8741700000000001,0.7601899999999999,0.6726,0.2256,0.1018
78,21763,True,2023-10-01 13:30:00,194,Krylya Sovetov Samara,KSS,183,Spartak Moscow,SPA,4,0,1.24555,1.0427799999999998,0.3936,0.3273,0.2791
79,21760,True,2023-10-01 16:00:00,188,FK Akhmat,AKH,190,Dinamo Moscow,DIN,1,1,0.762043,1.56389,0.1614,0.2661,0.5725
80,21772,True,2023-10-07 09:00:00,198,Ural,URA,192,Lokomotiv Moscow,LOK,2,2,2.46057,1.64317,0.5984,0.2156,0.18600000000000003
81,21768,True,2023-10-07 11:00:00,236,PFC Sochi,SOC,189,Zenit St. Petersburg,ZEN,0,2,0.7652140000000001,1.60258,0.11599999999999999,0.2586,0.6254
82,21767,True,2023-10-07 13:30:00,278,Baltika,BAL,199,FC Orenburg,ORE,1,0,0.796724,0.778175,0.3329,0.3618,0.3053
83,21765,True,2023-10-07 16:00:00,196,FC Krasnodar,KRA,187,FC Rostov,ROS,3,2,0.9492209999999999,0.477022,0.4796,0.3602,0.1602
84,21766,True,2023-10-08 11:00:00,263,Nizhny Novgorod,NIN,194,Krylya Sovetov Samara,KSS,2,0,0.778884,0.24128200000000002,0.4921,0.4087,0.0992
85,21771,True,2023-10-08 13:30:00,190,Dinamo Moscow,DIN,277,Fakel,FAK,0,0,1.34182,0.8447309999999999,0.491,0.2857,0.2233
86,21769,True,2023-10-08 16:00:00,188,FK Akhmat,AKH,186,Rubin Kazan,RUB,0,1,0.9514229999999999,2.10479,0.1168,0.1951,0.6881
87,21770,True,2023-10-08 16:00:00,183,Spartak Moscow,SPA,185,CSKA Moscow,CSK,2,2,0.5213840000000001,0.981143,0.1889,0.3423,0.4688
88,21780,True,2023-10-21 09:00:00,199,FC Orenburg,ORE,277,Fakel,FAK,1,2,1.10208,1.58575,0.2111,0.2757,0.5132
89,21775,True,2023-10-21 11:00:00,186,Rubin Kazan,RUB,185,CSKA Moscow,CSK,0,0,0.40963900000000003,0.48254300000000006,0.2331,0.4858,0.2811
90,21776,True,2023-10-21 13:30:00,192,Lokomotiv Moscow,LOK,190,Dinamo Moscow,DIN,0,0,1.0597299999999998,0.8847450000000001,0.3887,0.3164,0.2949
91,21774,True,2023-10-21 16:00:00,278,Baltika,BAL,196,FC Krasnodar,KRA,2,2,1.38958,1.99984,0.2038,0.2553,0.5409
92,21773,True,2023-10-22 09:00:00,198,Ural,URA,236,PFC Sochi,SOC,1,4,0.7675069999999999,1.27552,0.1794,0.2987,0.5219
93,21777,True,2023-10-22 11:00:00,183,Spartak Moscow,SPA,263,Nizhny Novgorod,NIN,2,0,2.28113,0.30728099999999997,0.8579,0.1166,0.0255
94,21778,True,2023-10-22 13:30:00,189,Zenit St. Petersburg,ZEN,194,Krylya Sovetov Samara,KSS,3,1,2.54894,0.41100699999999996,0.8683,0.1018,0.0299
95,21779,True,2023-10-22 16:00:00,187,FC Rostov,ROS,188,FK Akhmat,AKH,3,0,3.1305099999999997,0.768504,0.9016,0.0723,0.0261
96,21783,True,2023-10-27 16:00:00,186,Rubin Kazan,RUB,278,Baltika,BAL,1,0,1.37323,0.529643,0.6008,0.2733,0.1259
97,21781,True,2023-10-28 11:00:00,277,Fakel,FAK,183,Spartak Moscow,SPA,2,0,1.52207,0.506679,0.6834,0.2301,0.0865
98,21786,True,2023-10-28 13:30:00,194,Krylya Sovetov Samara,KSS,199,FC Orenburg,ORE,1,1,1.21854,1.23471,0.3385,0.2896,0.3719
99,21787,True,2023-10-28 13:30:00,187,FC Rostov,ROS,192,Lokomotiv Moscow,LOK,1,0,1.94176,0.9453090000000001,0.6444,0.2161,0.1395
100,21788,True,2023-10-28 16:00:00,189,Zenit St. Petersburg,ZEN,188,FK Akhmat,AKH,2,1,1.7743200000000001,0.806333,0.6414,0.2316,0.127
101,21782,True,2023-10-29 11:00:00,263,Nizhny Novgorod,NIN,236,PFC Sochi,SOC,1,0,0.44268,2.1034200000000003,0.0273,0.1167,0.856
102,21784,True,2023-10-29 13:30:00,190,Dinamo Moscow,DIN,198,Ural,URA,2,1,1.27861,1.65562,0.2678,0.2625,0.4697
103,21785,True,2023-10-29 16:30:00,185,CSKA Moscow,CSK,196,FC Krasnodar,KRA,1,0,1.27577,1.21376,0.3787,0.2887,0.3326
104,21790,True,2023-11-04 13:30:00,188,FK Akhmat,AKH,277,Fakel,FAK,1,2,1.1400700000000001,0.384117,0.5745,0.3135,0.11199999999999999
105,21794,True,2023-11-04 16:00:00,278,Baltika,BAL,189,Zenit St. Petersburg,ZEN,0,2,0.8005220000000001,2.1064,0.0764,0.1877,0.7359
106,21793,True,2023-11-05 11:00:00,196,FC Krasnodar,KRA,194,Krylya Sovetov Samara,KSS,2,1,2.26041,0.361649,0.9091,0.0776,0.0133
107,21791,True,2023-11-05 13:30:00,185,CSKA Moscow,CSK,263,Nizhny Novgorod,NIN,3,2,1.6252,1.19535,0.4614,0.3694,0.1692
108,21792,True,2023-11-05 16:30:00,192,Lokomotiv Moscow,LOK,183,Spartak Moscow,SPA,1,1,1.7582200000000001,0.808016,0.6274,0.2291,0.1435
109,21796,True,2023-11-06 11:00:00,199,FC Orenburg,ORE,187,FC Rostov,ROS,1,1,1.83385,2.14531,0.3025,0.2384,0.4591
110,21795,True,2023-11-06 13:30:00,198,Ural,URA,186,Rubin Kazan,RUB,0,1,1.17346,0.863569,0.4124,0.335,0.2526
111,21789,True,2023-11-06 16:30:00,236,PFC Sochi,SOC,190,Dinamo Moscow,DIN,3,3,2.93975,1.07325,0.7968,0.129,0.0742
112,21797,True,2023-11-11 11:00:00,277,Fakel,FAK,185,CSKA Moscow,CSK,1,1,1.37723,0.679659,0.5566,0.2823,0.1611
113,21802,True,2023-11-11 11:00:00,194,Krylya Sovetov Samara,KSS,198,Ural,URA,3,1,4.11679,0.686918,0.9672,0.0257,0.0071
114,21800,True,2023-11-11 13:30:00,192,Lokomotiv Moscow,LOK,188,FK Akhmat,AKH,2,1,3.23697,1.77816,0.7083,0.1663,0.1254
115,21804,True,2023-11-11 16:30:00,189,Zenit St. Petersburg,ZEN,196,FC Krasnodar,KRA,1,1,1.26169,2.25401,0.129,0.2164,0.6546
116,21798,True,2023-11-12 11:00:00,263,Nizhny Novgorod,NIN,278,Baltika,BAL,0,0,0.25857600000000003,0.43596899999999994,0.1535,0.5563,0.2902
117,21801,True,2023-11-12 13:30:00,190,Dinamo Moscow,DIN,199,FC Orenburg,ORE,2,0,4.18509,1.01905,0.9378,0.0455,0.0167
118,21799,True,2023-11-12 16:00:00,236,PFC Sochi,SOC,186,Rubin Kazan,RUB,0,2,1.2894299999999999,1.89388,0.2273,0.2507,0.522
119,21803,True,2023-11-12 16:30:00,183,Spartak Moscow,SPA,187,FC Rostov,ROS,2,1,1.68133,1.57631,0.3858,0.2872,0.327
120,21810,True,2023-11-25 10:00:00,194,Krylya Sovetov Samara,KSS,192,Lokomotiv Moscow,LOK,3,3,1.4174799999999999,1.0386799999999998,0.4631,0.2983,0.2386
121,21805,True,2023-11-25 12:15:00,189,Zenit St. Petersburg,ZEN,236,PFC Sochi,SOC,3,0,2.78357,0.0843159,0.9884,0.0111,0.0005
122,21808,True,2023-11-25 14:30:00,185,CSKA Moscow,CSK,190,Dinamo Moscow,DIN,2,3,1.9156099999999998,1.99301,0.3687,0.2321,0.3992
123,21809,True,2023-11-25 16:45:00,278,Baltika,BAL,183,Spartak Moscow,SPA,0,2,2.3159,2.05005,0.4417,0.2341,0.3242
124,21806,True,2023-11-26 09:00:00,199,FC Orenburg,ORE,188,FK Akhmat,AKH,1,1,0.874041,1.41401,0.1734,0.3192,0.5074
125,21807,True,2023-11-26 11:00:00,198,Ural,URA,196,FC Krasnodar,KRA,3,1,1.3936899999999999,0.634559,0.5642,0.2893,0.1465
126,21811,True,2023-11-26 13:30:00,186,Rubin Kazan,RUB,277,Fakel,FAK,1,0,0.548079,0.9490719999999999,0.1775,0.3397,0.4828
127,21812,True,2023-11-26 16:00:00,187,FC Rostov,ROS,263,Nizhny Novgorod,NIN,1,0,1.3186,0.13605899999999999,0.8044,0.1766,0.019
128,21820,True,2023-12-02 11:00:00,277,Fakel,FAK,278,Baltika,BAL,0,0,0.24248000000000003,0.46263699999999996,0.1414,0.5326,0.326
129,21817,True,2023-12-02 13:30:00,236,PFC Sochi,SOC,194,Krylya Sovetov Samara,KSS,0,2,0.614305,2.36056,0.0407,0.1154,0.8439
130,21818,True,2023-12-02 16:30:00,263,Nizhny Novgorod,NIN,198,Ural,URA,1,0,0.806434,0.5225920000000001,0.4335,0.3835,0.183
131,21814,True,2023-12-03 11:00:00,185,CSKA Moscow,CSK,187,FC Rostov,ROS,2,0,1.7436099999999999,1.04641,0.5604,0.2913,0.1483
132,21815,True,2023-12-03 13:30:00,196,FC Krasnodar,KRA,199,FC Orenburg,ORE,2,1,1.58825,0.821448,0.5854,0.2764,0.1382
133,21819,True,2023-12-03 13:30:00,192,Lokomotiv Moscow,LOK,189,Zenit St. Petersburg,ZEN,3,1,0.845648,1.17869,0.2405,0.3205,0.439
134,21816,True,2023-12-03 16:00:00,188,FK Akhmat,AKH,183,Spartak Moscow,SPA,2,1,0.5220779999999999,0.549239,0.2741,0.4465,0.2794
135,21813,True,2023-12-04 16:30:00,190,Dinamo Moscow,DIN,186,Rubin Kazan,RUB,1,0,2.5405900000000003,1.36943,0.6662,0.1963,0.1375
136,21825,True,2023-12-08 16:00:00,192,Lokomotiv Moscow,LOK,198,Ural,URA,2,0,1.86868,0.280618,0.8317,0.1394,0.0289
137,21827,True,2023-12-09 11:00:00,183,Spartak Moscow,SPA,194,Krylya Sovetov Samara,KSS,3,0,1.7955900000000002,1.34331,0.4793,0.271,0.2497
138,21824,True,2023-12-09 13:30:00,188,FK Akhmat,AKH,187,FC Rostov,ROS,0,0,1.17624,1.11468,0.3689,0.2931,0.33799999999999997
139,21828,True,2023-12-09 16:45:00,189,Zenit St. Petersburg,ZEN,263,Nizhny Novgorod,NIN,1,0,1.4727,0.24806399999999998,0.8322,0.1487,0.0191
140,21821,True,2023-12-10 11:00:00,277,Fakel,FAK,190,Dinamo Moscow,DIN,1,1,1.7369599999999998,0.864418,0.6335,0.2283,0.1382
141,21823,True,2023-12-10 13:30:00,236,PFC Sochi,SOC,199,FC Orenburg,ORE,1,1,1.33463,0.42176400000000003,0.6201,0.2775,0.1024
142,21822,True,2023-12-10 16:45:00,278,Baltika,BAL,186,Rubin Kazan,RUB,0,1,1.01148,0.6554810000000001,0.4365,0.3424,0.2211
143,21826,True,2023-12-10 16:45:00,196,FC Krasnodar,KRA,185,CSKA Moscow,CSK,1,0,0.311301,1.11937,0.0955,0.3228,0.5817
144,21833,True,2024-03-01 15:00:00,187,FC Rostov,ROS,194,Krylya Sovetov Samara,KSS,2,0,0.9313459999999999,0.372053,0.4939,0.3701,0.136
145,21835,True,2024-03-02 11:00:00,185,CSKA Moscow,CSK,199,FC Orenburg,ORE,1,1,1.08612,0.422925,0.5469,0.3185,0.1346
146,21834,True,2024-03-02 13:30:00,196,FC Krasnodar,KRA,186,Rubin Kazan,RUB,1,1,1.3399299999999998,0.722029,0.5298,0.3009,0.1693
147,21832,True,2024-03-02 16:00:00,188,FK Akhmat,AKH,198,Ural,URA,1,0,0.843349,0.42943100000000006,0.4371,0.3955,0.1674
148,21830,True,2024-03-02 16:30:00,189,Zenit St. Petersburg,ZEN,183,Spartak Moscow,SPA,0,0,0.272476,0.345275,0.1746,0.5875,0.2379
149,21836,True,2024-03-03 11:00:00,263,Nizhny Novgorod,NIN,277,Fakel,FAK,1,1,0.9094200000000001,1.45371,0.1626,0.3082,0.5292
150,21831,True,2024-03-03 13:30:00,190,Dinamo Moscow,DIN,192,Lokomotiv Moscow,LOK,2,1,1.4207,0.26668600000000003,0.7171,0.2297,0.0532
151,21829,True,2024-03-03 16:00:00,278,Baltika,BAL,236,PFC Sochi,SOC,0,0,1.89982,1.46901,0.489,0.2957,0.2153
152,21837,True,2024-03-08 11:00:00,194,Krylya Sovetov Samara,KSS,185,CSKA Moscow,CSK,0,2,1.1407399999999999,1.18747,0.33799999999999997,0.325,0.337
153,21842,True,2024-03-08 15:30:00,187,FC Rostov,ROS,196,FC Krasnodar,KRA,2,1,0.26159099999999996,0.250916,0.183,0.633,0.184
154,21843,True,2024-03-09 11:00:00,198,Ural,URA,189,Zenit St. Petersburg,ZEN,1,4,1.04745,2.09342,0.1149,0.2183,0.6668
155,21840,True,2024-03-09 13:30:00,186,Rubin Kazan,RUB,263,Nizhny Novgorod,NIN,0,1,0.346468,0.930484,0.1147,0.3535,0.5318
156,21838,True,2024-03-09 16:00:00,190,Dinamo Moscow,DIN,188,FK Akhmat,AKH,2,0,1.7759099999999999,1.39142,0.4695,0.2584,0.2721
157,21844,True,2024-03-10 11:00:00,199,FC Orenburg,ORE,278,Baltika,BAL,1,0,1.62837,1.12513,0.5063,0.2767,0.217
158,21839,True,2024-03-10 13:30:00,192,Lokomotiv Moscow,LOK,236,PFC Sochi,SOC,2,2,0.977775,1.07558,0.311,0.3176,0.3714
